Service_Quality,Product_Quality,Delivery_Speed,Satisfaction_Score,Satisfaction_Category
9,6,7,10.11251047463557,1
4,1,2,1.7645001344411306,0
5,2,4,3.1433773713271753,0
2,7,1,4.036190202313078,0
6,7,9,6.432183248399115,1
7,9,6,7.584511737953879,1
8,9,1,6.136876042893532,1
8,6,7,5.546668201191779,1
9,7,7,7.427845783741639,1
1,1,3,2.2819500698988207,0
6,3,8,6.903984873584835,1
2,9,7,6.651996028712153,1
6,7,5,6.2376837810503165,1
1,7,3,3.447308421364991,0
8,7,3,5.3471835929011755,1
2,2,2,0.5026438791730632,0
5,7,7,5.3923926606551245,1
2,7,5,5.418407331083681,1
6,7,3,5.31212344936642,1
4,3,9,7.050723720698414,1
8,6,7,6.6921167921585445,1
7,5,1,5.395932893501071,1
4,1,7,3.836464237423801,0
1,8,2,3.581515500854186,0
5,7,8,7.941881515992565,1
3,6,1,2.2148576543783536,0
1,2,9,3.7543518937024154,0
5,8,5,4.142026093923739,0
6,1,1,3.70023661987696,0
7,8,1,3.8740190954567906,0
5,2,1,2.8799756681038056,0
9,1,9,7.12054568252878,1
7,1,7,4.886351365196122,0
4,6,6,5.344366182899595,1
6,2,7,6.783058766812654,1
1,2,4,2.0802082081985676,0
7,1,3,3.0805373678792347,0
2,4,9,6.413088276645795,1
5,6,1,4.205175965976428,0
8,1,5,5.337474927676118,1
5,7,9,6.156392873859739,1
3,4,3,3.3935726777270556,0
6,2,2,2.3727444138781317,0
4,5,8,4.706027835405914,0
7,5,4,5.412558092158643,1
4,2,6,4.267603596168584,0
9,7,5,6.3833678909511375,1
3,3,8,4.163101468829229,0
2,4,3,0.3716725047371394,0
8,7,9,9.089063153929764,1
1,4,5,2.840868840974763,0
8,6,3,5.601454689194061,1
5,3,4,4.439002739152271,0
1,9,1,4.283331751383625,0
4,3,1,3.571216586686564,0
1,8,5,3.954031414647162,0
7,9,1,6.244332409417442,1
1,3,9,2.9342454914762124,0
3,4,5,2.468733995256006,0
3,4,3,3.5350261918397634,0
7,9,3,4.948878391837175,0
6,2,4,3.8196403966215127,0
6,7,7,5.98738287898725,1
1,2,4,1.7579156546822499,0
6,1,6,5.2531869762831,1
4,2,6,5.283547118687937,1
8,1,6,4.445511806528447,0
9,1,6,5.847898415974282,1
9,4,9,6.889713352455907,1
4,2,1,1.7848779454649675,0
5,3,2,3.872075633428992,0
3,9,3,5.999190192931713,1
6,1,6,5.43590669534475,1
7,7,9,6.437551269052312,1
7,6,7,5.784037860131749,1
8,1,3,3.700111847499384,0
3,8,9,7.716226201017851,1
7,4,4,6.674498536418088,1
8,1,7,5.365308989497367,1
1,1,8,4.724712911907513,0
2,7,7,5.39625317263355,1
7,3,9,6.5466915177929055,1
8,7,5,6.059019391445107,1
9,8,8,7.449850429748378,1
8,8,4,6.5700783429862195,1
1,7,5,2.980457706676871,0
4,9,9,7.137570002202635,1
7,6,7,6.243202918726721,1
9,1,4,4.316590325612338,0
4,2,7,6.20088661884008,1
9,9,9,11.171568297716227,1
7,2,4,5.3246788719219005,1
7,8,4,6.88394275771226,1
3,8,9,6.0330797464305626,1
1,8,5,5.219463164585599,1
1,3,6,2.3805930165366718,0
8,7,7,8.545095510292938,1
1,4,4,2.3248246781194926,0
9,9,9,6.857090261483869,1
9,4,1,4.277510515350749,0
4,4,8,7.132090265837664,1
8,1,4,5.408475392301752,1
7,9,9,8.923345627043979,1
5,1,4,3.1119070363591392,0
7,6,4,3.519027203257015,0
1,1,5,3.864376397483947,0
6,9,7,8.798137354399564,1
9,2,6,7.797366265593716,1
7,1,4,4.8466207282741225,0
1,7,9,5.613336020973281,1
6,3,7,8.337862126371366,1
6,4,3,3.4538633957652554,0
7,5,3,5.54875521205384,1
8,7,7,5.87293868837557,1
7,2,1,3.6101353576639936,0
1,9,7,4.475008231086755,0
4,5,9,6.993984244688436,1
8,9,6,7.890090414558251,1
3,3,8,6.252939833003845,1
3,6,7,5.241238391305251,1
7,8,3,4.31947865736534,0
7,3,4,4.552496596341462,0
2,4,4,3.102230505106542,0
5,4,6,7.232982978312856,1
5,7,7,6.47110925489477,1
5,8,5,5.933643202580224,1
3,8,8,6.779768577467269,1
1,5,1,1.7191730872811342,0
6,6,5,5.9910235315568565,1
8,2,2,3.1360879919301583,0
7,4,9,5.3727977110554885,1
1,2,9,4.025499117961133,0
9,6,9,8.33534811292671,1
1,7,2,3.0262191815226984,0
5,7,8,7.046866532784244,1
5,6,9,6.862435823056369,1
9,8,2,5.337259268180831,1
7,8,5,6.027292035721883,1
1,4,2,1.3652644649890884,0
7,4,2,5.4983604856951365,1
6,1,5,4.314103294614763,0
8,6,7,5.7710640948469845,1
5,7,2,4.911243536745365,0
3,9,9,8.932714767714748,1
7,8,7,5.622685129026126,1
2,2,2,2.6488417784919704,0
1,7,2,3.619149049721336,0
3,4,3,2.2861665812226306,0
8,1,6,5.9534973037088,1
2,1,9,4.217912377169194,0
7,1,6,4.863237612091188,0
6,9,1,5.1686119558285,1
4,9,7,4.834478367283431,0
4,7,5,4.647676555919824,0
8,4,5,4.352150489115956,0
6,9,1,5.65447987990878,1
4,7,8,5.747850132882363,1
1,9,7,5.2923221844826775,1
5,5,9,7.54319251985652,1
7,4,5,6.74160884498455,1
8,3,3,4.181910945130685,0
9,6,8,6.810181431883635,1
1,8,8,6.293084892162016,1
2,5,7,3.9003729739434103,0
8,5,2,4.956404809682161,0
7,6,8,6.509320581409505,1
3,8,7,6.8912320434582055,1
2,6,7,3.8440394962961,0
1,2,3,2.3628725478340886,0
2,8,1,2.143664687577406,0
7,7,9,8.555127480580984,1
9,3,2,4.483606196823825,0
5,7,7,4.429023716404591,0
7,1,5,4.572004904827826,0
5,8,4,6.4176639827228446,1
9,8,8,9.570675763927945,1
5,7,7,6.908598091826812,1
5,1,8,2.9272775433589024,0
5,8,5,6.121907095762374,1
9,7,5,5.204260049272016,1
1,2,3,3.680752123082744,0
4,2,4,4.840256418097782,0
8,9,5,8.991477579298452,1
4,7,5,5.676970602027508,1
1,8,1,4.552113562291279,0
2,7,7,5.056181465377452,1
9,7,9,9.598732427672552,1
9,2,2,4.396618401149969,0
8,4,5,5.6002609763335665,1
1,1,8,3.355798555273585,0
3,9,9,6.720064941648128,1
4,2,1,2.202789102590149,0
8,1,1,4.914851477091045,0
2,9,4,6.29723399294578,1
2,7,9,5.224571200668091,1
4,6,6,5.9356219168247,1
5,3,3,2.7910540761744604,0
4,5,5,4.156760880602289,0
3,5,5,4.215846228533725,0
9,6,7,7.341480312169409,1
1,9,1,3.095403211265648,0
3,1,8,4.6113414329578735,0
4,5,9,4.618153357781747,0
1,2,5,2.4663666151416663,0
4,6,2,3.3686277909753484,0
6,9,4,6.23300638743862,1
3,3,3,5.2813050209424,1
5,4,3,5.66882648696588,1
6,8,4,5.774903565517347,1
2,1,3,2.012294969658257,0
2,9,3,4.519702595748963,0
3,1,7,4.417234483495253,0
2,8,1,2.9825724224279684,0
6,7,4,5.291060179413039,1
6,5,3,5.073425645459469,1
2,5,5,3.896083708546159,0
1,8,7,6.021050507703209,1
4,3,7,3.0862203474268224,0
1,3,6,3.73366823498946,0
8,6,5,7.222855862510539,1
4,8,3,4.3395338161240975,0
3,4,2,4.01106597770014,0
8,7,2,7.091010294213898,1
7,5,3,5.029148816712793,1
8,9,3,7.826336960159667,1
1,2,8,3.4796082130492514,0
8,5,4,5.595817392466179,1
6,4,6,3.4888140204499987,0
8,5,3,4.780245770831078,0
4,9,4,7.150906895864152,1
3,6,2,4.713339583218395,0
3,4,3,5.843441423101071,1
3,5,2,5.350379898404777,1
9,7,5,7.898928930443219,1
2,8,3,4.736973142084709,0
9,9,3,7.9507904513825265,1
7,2,7,3.8309180608009052,0
1,6,2,1.9311562002893363,0
7,3,3,3.1715569308190372,0
1,8,2,3.936828174652514,0
4,6,4,5.160065185051512,1
3,5,5,3.683580772202974,0
1,3,5,1.6781288796767468,0
3,7,8,6.081192608742919,1
6,6,1,4.019428608357614,0
5,3,8,3.853532465996379,0
2,6,2,4.634976765968759,0
3,1,3,0.660194692075273,0
7,5,2,2.643520451203163,0
9,8,8,8.237127606292034,1
2,7,9,6.585570698947828,1
5,4,6,4.15552841328775,0
3,4,2,4.619547630786606,0
9,8,9,9.067469684029774,1
9,4,2,7.515090346269515,1
5,8,6,6.195085956466491,1
3,5,4,4.281002232857086,0
9,2,5,5.744614003423455,1
7,7,5,5.878778851324255,1
3,5,1,2.6698031520820926,0
6,2,2,3.994220197912511,0
2,8,1,1.49674258735187,0
2,7,7,4.627070603257255,0
3,2,9,3.844903642761315,0
9,1,3,2.5548344805325334,0
1,2,4,2.6772779204920094,0
7,2,1,2.851861901350482,0
1,8,1,2.985339695957129,0
6,2,3,3.296076298214985,0
1,2,6,2.612128558954744,0
8,6,4,6.992237510370236,1
6,6,5,6.42601203361913,1
9,3,3,4.909455500880621,0
8,1,9,5.875190336823871,1
7,6,1,5.130368845366408,1
6,4,3,2.53684493892786,0
8,5,3,5.777655999640704,1
8,2,7,6.485133802549152,1
1,5,2,2.3600413058308356,0
9,6,9,8.773898459587988,1
8,4,2,5.605377394977081,1
6,8,7,7.249110887649144,1
4,6,6,4.510370481457547,0
5,5,6,5.542045657532118,1
2,1,1,1.9139800834335632,0
1,2,4,4.043627900786348,0
1,1,3,1.858015579283699,0
8,8,5,5.98098351174769,1
9,4,9,6.379757065095134,1
7,7,5,5.600888677228912,1
8,5,9,8.193896996872791,1
2,5,7,5.414017219849828,1
8,6,3,5.914552300911489,1
4,6,2,2.6253734224280816,0
3,3,3,3.650223633691142,0
2,4,8,3.997264615264888,0
8,3,3,5.305162424048792,1
2,5,6,4.049132557155719,0
7,2,4,5.5791790613086825,1
5,6,3,5.167384002024141,1
8,7,5,7.200255289685849,1
2,8,7,6.267621181913573,1
5,4,9,6.509272012107067,1
2,3,4,2.782243731946038,0
4,8,5,5.578535293832795,1
2,3,7,4.767687549188849,0
1,6,6,6.323465797731144,1
9,3,9,7.7851573479399585,1
1,6,1,1.7125673118736504,0
8,9,6,8.594107355184972,1
2,1,2,0.21247496480488937,0
2,9,1,3.0720956342062915,0
3,3,9,2.4201239233321155,0
3,5,2,3.509793461434147,0
2,3,9,4.972482987833792,0
7,1,9,3.451836437094898,0
1,9,5,5.041594519527848,1
5,8,8,7.790652041224744,1
6,4,3,4.591614180686511,0
6,6,2,4.384226854123677,0
1,8,8,6.894810852524693,1
8,6,6,4.689290480341455,0
8,4,2,4.116586420298826,0
5,1,1,2.5612968799910236,0
4,5,7,5.481561802836258,1
3,1,4,3.49919806470628,0
6,2,8,4.620056250338076,0
4,7,6,5.8084011755738265,1
6,8,6,7.361442628409423,1
6,3,2,3.7745511119999944,0
6,8,1,6.050122316171024,1
3,6,5,4.825249540066468,0
3,4,8,2.1699422452274177,0
2,5,4,2.299959582476024,0
8,3,6,5.259580543745091,1
2,9,2,5.737181520289089,1
6,3,1,3.7819030704847,0
9,7,9,9.196375419387238,1
9,9,6,8.437975889546225,1
7,4,3,3.5313772361273617,0
7,5,5,6.235871713877476,1
2,3,9,4.571391941826838,0
6,2,6,5.255401776406243,1
7,8,6,5.6608937716230265,1
5,1,2,3.1957131492075117,0
5,2,5,3.453026189405221,0
5,8,6,6.343022622148685,1
6,7,2,4.391794307341298,0
4,1,4,1.3991129581085213,0
5,8,5,5.112638594263121,1
2,4,6,5.523524113051465,1
3,8,3,4.340023048679609,0
9,5,8,6.526910219147511,1
9,2,7,6.558334398942855,1
5,1,1,1.8323944974638673,0
2,6,3,2.900334107408675,0
6,9,7,7.342925882007212,1
4,3,9,4.971111386281366,0
4,8,9,7.628514712810558,1
3,7,9,5.812176312706528,1
3,6,7,6.702238471449194,1
5,6,3,6.3569444450116,1
9,9,4,5.763395228472347,1
3,6,9,5.0003035168972385,1
4,9,7,6.641363735170785,1
5,3,2,3.840326663489228,0
6,3,9,4.890152461368729,0
1,4,1,1.0201362901233786,0
4,8,3,5.565547382116896,1
3,8,1,3.2421952976794364,0
6,8,4,5.948530646589414,1
1,8,4,4.3405187590211405,0
3,4,3,3.2704116272714456,0
7,1,2,3.3629306253984512,0
8,8,5,6.172078422001598,1
9,8,3,5.2842924121026975,1
5,7,4,3.6601961114788297,0
7,6,8,5.528402551310349,1
5,6,4,4.552359681635331,0
3,4,1,3.0566140183818282,0
4,9,7,6.910411714173139,1
2,4,2,2.1418958779706507,0
6,1,5,4.75195126306828,0
3,8,7,5.223044206703207,1
4,6,1,5.400156801427643,1
3,4,2,4.721559395456677,0
5,8,5,6.654537149730717,1
3,4,2,4.109991856825473,0
8,8,2,5.875261304764523,1
3,8,6,7.8335053819288145,1
1,8,3,4.438144003949427,0
2,7,2,2.3574488942369425,0
6,7,9,7.598461176324439,1
5,1,3,2.7912370465059313,0
7,8,3,5.730322393645236,1
1,3,3,1.3228811735587107,0
5,5,7,5.015872518436911,1
3,4,5,4.081258945369202,0
3,7,5,5.834306873777727,1
5,6,4,3.697013083737951,0
8,8,5,6.986044678050273,1
8,3,4,5.433432360491926,1
8,1,4,5.142361495422813,1
8,3,3,5.16627986096137,1
1,8,3,3.9895601483179255,0
1,4,4,3.908818546994949,0
2,8,9,7.970908135606072,1
8,8,8,7.1529244512340675,1
1,4,6,2.0799371716413226,0
6,6,3,2.977440557338571,0
2,9,9,6.649138956241196,1
2,9,1,3.8828011332430714,0
9,8,3,8.05504496646635,1
5,8,5,6.729940348592733,1
6,1,4,4.770020007238797,0
4,1,2,3.1961458592156857,0
1,3,7,2.413524477198787,0
7,2,5,5.127487674848107,1
3,5,4,4.359735912432587,0
6,2,1,1.4500160760200218,0
7,6,4,6.2375418237704015,1
9,1,3,4.117594087839426,0
3,3,7,5.181082622558349,1
2,9,7,4.65524047776079,0
1,1,4,3.7513116940699924,0
2,7,7,5.105881896249416,1
7,4,7,6.807401562410684,1
2,8,8,4.55642043309413,0
2,9,6,5.269247445370716,1
2,6,5,4.321631148218188,0
3,8,2,5.967330458254659,1
8,3,3,3.778786846463234,0
1,7,4,4.586770058704852,0
9,9,4,6.9482222454880604,1
1,5,2,1.8757945979278436,0
3,7,9,4.816428369944979,0
1,8,9,6.824531926968779,1
5,6,8,6.8646588801232875,1
4,4,1,4.976903635601719,0
6,5,8,7.565202256549727,1
5,3,1,3.1430578380215346,0
7,4,7,5.203632472930178,1
5,9,2,4.169239278559752,0
8,7,8,7.507137596951367,1
6,9,7,7.949677993096844,1
2,9,1,2.483894107961822,0
2,8,5,3.8869053821094477,0
2,4,5,4.64020117647932,0
6,5,2,3.480894863972104,0
8,1,4,4.281162633559927,0
2,5,2,2.1119664704827867,0
8,1,6,6.291835856898045,1
6,5,4,5.384523998114935,1
5,5,1,3.356584937486442,0
7,9,2,5.620275160830966,1
8,5,1,4.8672773336635995,0
3,4,1,2.1909776373360685,0
3,6,8,5.526984503213029,1
7,2,1,4.0017889147334715,0
1,9,3,3.4723154281717115,0
9,4,7,6.407719185274466,1
3,4,8,4.401146269211365,0
7,4,3,4.950001234373499,0
9,4,8,7.615626509710444,1
6,4,8,3.8817250217094585,0
3,1,7,4.039186713097325,0
3,1,4,1.9878789542146618,0
5,8,6,7.106180744671985,1
6,6,5,5.014145649355812,1
8,8,7,7.199496476053502,1
8,2,6,5.020915397713168,1
2,3,6,2.267775685713464,0
9,7,3,7.3833927931159975,1
6,2,2,3.9882920395720767,0
2,7,4,3.917583068913049,0
2,9,3,4.615670959245927,0
8,8,1,7.231177092373983,1
2,3,2,1.904021642950685,0
3,6,1,5.478537636906385,1
3,7,1,4.488585783442786,0
7,2,3,5.885967711563904,1
6,4,5,4.248397175442884,0
7,2,5,7.818155213996723,1
6,3,9,5.157196004444431,1
5,1,1,2.2349423859204554,0
2,7,7,4.410247007032725,0
3,9,2,3.583326056401482,0
4,1,5,2.332969904156811,0
1,9,1,2.075653716613342,0
8,6,3,4.865303803056301,0
6,2,8,5.360581917675889,1
2,8,2,3.101226329961709,0
1,4,4,1.878722671628005,0
7,7,6,6.622649067530357,1
1,4,8,3.383455289147487,0
5,8,4,6.317291577679505,1
5,4,4,4.143419453912626,0
4,7,6,3.9677818246780694,0
1,6,3,2.7621901801936195,0
1,7,7,4.4871380280107305,0
8,4,9,6.03362423957775,1
1,1,3,1.8848129855512907,0
3,9,5,5.68143954191951,1
6,6,1,4.642691848607388,0
3,4,1,2.8560777159357875,0
6,5,2,4.882281364381312,0
5,3,2,3.7862695225358993,0
3,3,4,1.4812408300221271,0
5,9,8,6.596019990284815,1
2,1,6,3.2591195032664664,0
5,2,3,1.371921240411904,0
8,2,9,7.100284291366778,1
8,2,8,6.472619421090315,1
2,7,4,4.180986234130382,0
1,2,1,-0.600907273892443,0
7,3,1,5.46405288591713,1
7,5,9,6.002388414956126,1
9,6,3,6.530291269427326,1
8,3,9,7.402037199856635,1
5,9,4,5.828171593522596,1
3,2,9,5.266825139817863,1
1,8,3,4.60448729502379,0
1,3,4,0.6351048881028023,0
8,4,4,7.086521011759066,1
5,3,1,3.1039874723109264,0
9,7,2,6.091808430962601,1
9,4,8,8.269070169079392,1
4,2,7,3.083818541434773,0
9,6,1,6.112634065281405,1
9,6,6,8.554326883967192,1
7,8,4,5.860041208327262,1
2,8,4,4.230711386536403,0
9,3,2,5.673079725716864,1
6,4,6,5.7284150531249685,1
1,5,2,3.533249502647736,0
2,5,7,4.0420888931567625,0
2,7,1,4.617476138278595,0
4,1,7,5.7230802019425555,1
7,4,9,7.816822876321651,1
1,5,2,1.9772737807452025,0
4,7,6,4.116913646305973,0
1,9,4,5.2773742747137025,1
2,6,4,4.394045228406904,0
8,5,2,5.408255420226543,1
5,1,9,5.831600958494814,1
3,7,9,7.0192478126108515,1
1,6,6,2.683793836272815,0
9,8,5,7.957477083640537,1
1,3,4,2.2067836489545707,0
5,3,5,2.9221932686967147,0
3,5,2,3.3489448689873,0
5,7,9,6.3575103005058144,1
7,1,8,5.366009445593883,1
9,6,6,8.54847871247221,1
1,1,4,1.9699777562767724,0
1,3,1,0.598197705857584,0
3,2,5,3.5913857553989086,0
8,5,4,5.093379567440953,1
5,1,8,5.5076213570457195,1
4,5,7,6.009319937697164,1
1,1,3,2.0238123099092475,0
8,4,3,5.170711353432662,1
6,4,8,5.664878705283586,1
2,5,6,2.706007970458173,0
7,2,3,3.4437742656943273,0
9,7,3,5.817471393598796,1
1,6,4,4.928329825094864,0
8,3,4,5.038507360745783,1
8,4,2,4.498800194706824,0
2,3,2,1.3432683948111905,0
7,5,3,6.033127154603405,1
9,8,6,9.154689256063318,1
6,4,4,4.334528471861411,0
4,1,8,4.843341883144266,0
5,3,3,2.408740257925972,0
1,6,9,7.122777254125468,1
9,4,1,3.789507065755971,0
8,8,3,5.514264084323577,1
8,6,1,4.152900166913247,0
9,9,8,10.242504357049796,1
1,1,6,2.8225168494966453,0
7,4,2,4.0891263652304985,0
1,2,3,2.577795987581755,0
8,1,9,6.0842069581983145,1
3,2,2,1.449915603364822,0
7,3,4,3.4061138185177997,0
4,4,4,4.60053878661104,0
6,6,7,6.278536916108264,1
7,3,3,4.548273160427948,0
6,3,7,5.082200384106755,1
6,6,8,5.850383858234231,1
7,3,8,6.472464350895941,1
9,5,7,6.09458905096291,1
3,5,4,1.5822136937755196,0
5,4,1,4.477073579737228,0
4,2,8,7.156657284636255,1
7,9,6,7.1792987323468775,1
8,9,6,5.635838049409099,1
1,4,3,2.9078692643801265,0
5,7,8,6.677906986171739,1
1,3,6,3.8531137865540432,0
7,6,9,6.213804987247203,1
5,5,1,1.424823332595702,0
6,9,5,7.892097027619986,1
9,7,9,7.5162335786139725,1
3,5,6,4.379484426125214,0
1,8,2,4.059267390720646,0
1,1,8,3.680104375318331,0
5,7,4,5.3404510321981,1
1,7,3,4.386297461895594,0
7,1,5,4.349259111321481,0
5,1,9,4.29531331700675,0
6,1,5,4.8470102150998144,0
9,1,4,5.250451775832918,1
8,2,6,5.404348700542388,1
5,8,2,4.763626463539956,0
3,8,1,3.6780108999544274,0
8,4,8,7.488944009116629,1
7,8,4,7.054044952585084,1
5,8,3,5.663400812616349,1
7,2,8,6.451667346063902,1
1,2,3,-0.18092737596531938,0
1,2,9,2.7709300086531377,0
1,5,5,3.7913999528238893,0
7,9,3,7.812710637007106,1
3,1,8,4.0141100391985916,0
2,2,6,3.06407341825538,0
9,7,5,5.894526914982988,1
9,4,2,3.723950438469351,0
2,7,4,4.814553612982237,0
9,1,7,7.309036005434801,1
4,1,1,2.204051401956544,0
9,2,8,5.399909979776307,1
3,7,2,4.203033431933468,0
1,9,7,4.663460730309607,0
4,8,2,5.341571854055701,1
6,4,7,5.165266529285704,1
3,9,1,2.3495861288849396,0
1,7,5,3.779721585740984,0
9,6,9,7.946382089725927,1
8,5,9,8.901057554413924,1
2,8,7,5.449898873097822,1
4,9,2,4.244460141573011,0
6,4,3,3.34234272370251,0
2,2,5,1.2943105043550245,0
5,6,9,7.032108832998075,1
9,3,9,5.920110522234491,1
4,4,8,5.0553298886542715,1
9,5,4,6.753795768779031,1
2,9,1,2.8669906344916587,0
8,1,8,6.278214923155332,1
6,4,3,4.729901053584813,0
5,7,2,3.862125825061879,0
3,8,2,3.995926200233591,0
8,3,6,4.688194931248976,0
6,4,5,4.709793566764397,0
8,6,3,5.17927762959621,1
9,7,4,7.31731231415944,1
5,7,3,4.151679296012976,0
1,1,8,3.565636901575521,0
7,8,9,7.9870804148467265,1
3,1,1,2.007068869619026,0
2,6,4,5.649997011011141,1
6,8,6,5.508891948214253,1
4,9,3,6.531793837685395,1
3,1,6,3.7186831883732205,0
9,1,2,3.8623282316695704,0
3,7,4,5.040128971599993,1
4,5,3,4.06283631007914,0
2,8,7,4.797493733970518,0
6,1,3,4.885981135135588,0
1,1,6,2.6335506543995857,0
4,5,2,2.1985343047597423,0
1,7,4,3.39722852041908,0
2,7,3,4.236362834914716,0
7,5,8,8.087261108252697,1
3,1,8,3.936795323051077,0
6,6,1,4.345922872809556,0
4,7,1,4.055101353279159,0
5,7,7,8.188322681733919,1
5,1,5,2.5911851518514912,0
8,8,4,6.934031215670016,1
2,4,1,1.3766890962981044,0
6,2,2,1.1527631971802625,0
2,9,4,5.5941953232776935,1
5,6,7,5.73780563882823,1
2,1,1,2.032545052140096,0
7,7,6,6.673750076016845,1
1,7,8,4.327911290895616,0
3,4,8,4.376096169037325,0
8,6,2,5.733372810848889,1
3,9,4,5.203438538789507,1
5,2,2,4.135362786184209,0
7,2,4,5.560571131440765,1
1,9,2,2.129648956640275,0
5,3,8,7.232853646556603,1
6,9,2,4.371467837882742,0
4,3,7,4.670133508366815,0
5,4,1,3.184329857764406,0
5,6,6,3.528105549001402,0
3,9,3,4.818677750944639,0
2,4,2,1.1622759426158076,0
4,1,4,2.4840854274258537,0
6,4,1,4.2438708328669525,0
4,2,4,4.113571286476396,0
9,5,8,9.179300323624854,1
8,1,2,4.077084004707086,0
5,2,4,3.4190753948830097,0
8,4,8,6.601316699444566,1
7,2,4,4.0665067258830705,0
5,2,3,3.3787143136847164,0
8,4,5,7.417205664906827,1
5,9,9,7.525721589714454,1
3,9,9,6.538452081499642,1
1,8,5,2.828272392075386,0
9,1,8,7.3532131486586305,1
4,5,8,4.9033313301864805,0
6,2,1,5.368245500620366,1
1,8,6,4.138544826780611,0
9,3,1,4.731202782355341,0
6,4,3,5.257004230310509,1
7,4,2,4.591146262986169,0
7,4,2,5.909578448646975,1
6,3,2,3.9208645106297664,0
3,4,6,5.028566842444208,1
4,2,5,3.511475880843409,0
8,9,3,5.6319511756959155,1
4,5,3,2.848909837790468,0
2,5,8,7.767047646928922,1
5,1,5,3.9249889732420744,0
3,4,3,2.5700876148040384,0
3,9,4,2.2966014240923847,0
6,9,8,7.753321042040745,1
5,4,2,3.563354923657037,0
2,9,6,4.9868619155877685,0
6,1,4,2.7666488396691884,0
1,1,6,0.7566606322961749,0
4,7,4,5.813540074925509,1
1,2,6,2.8277536091507574,0
4,1,8,5.238786706219858,1
4,6,9,6.17590654344226,1
6,3,1,2.0642616238750007,0
5,7,2,6.320828695343347,1
8,4,8,7.00042989914176,1
2,6,3,3.6323265047434017,0
6,7,4,5.900191154959595,1
4,2,7,4.609403074995606,0
7,2,8,8.11647398087537,1
1,7,9,6.7827662037340435,1
5,4,2,2.7300726001861877,0
1,4,3,1.9337505396938461,0
4,4,4,3.9442535632937075,0
7,9,2,6.335375266143775,1
7,2,7,6.573401718123663,1
1,1,5,1.9806052956979272,0
3,1,5,3.428392585969358,0
3,9,1,2.7809754080995885,0
8,7,8,8.4379431999702,1
1,3,8,4.055513008280071,0
9,5,7,6.877688716711566,1
4,1,6,3.3779142502131227,0
7,5,7,6.159380751351002,1
2,5,4,3.919991217079947,0
8,6,1,5.069039059485647,1
6,8,6,6.733329600348313,1
9,8,7,7.889271984522391,1
2,2,7,3.270361355217138,0
8,6,4,6.075828702812159,1
1,9,8,6.529269024216367,1
7,6,9,9.047157550546675,1
6,7,9,7.075673284399093,1
2,2,1,1.4531978266061432,0
9,2,8,8.091788203511566,1
2,6,8,6.881268777939626,1
4,3,3,3.378923109883056,0
5,1,4,5.249093420161573,1
6,8,5,7.223426447962861,1
9,9,1,6.793108870082995,1
6,6,8,7.437389178696198,1
1,4,1,4.378444037209041,0
2,5,1,2.183618490624107,0
9,6,6,8.99085298830032,1
1,1,3,2.2868703240414234,0
5,1,6,3.3244103845390245,0
6,9,7,7.073358711197862,1
9,6,6,6.759172986001505,1
3,3,1,0.9291509221018515,0
6,6,1,3.91410340159933,0
9,9,7,8.120692078255166,1
9,4,5,5.07555543067271,1
3,8,4,5.4181935794037335,1
6,4,6,5.380019143134246,1
9,2,3,4.110111737693588,0
9,6,8,7.749681766746159,1
4,1,1,1.2428503591869176,0
7,8,6,5.608830378675878,1
8,1,5,3.0738551402954064,0
4,4,2,4.647683674904133,0
6,9,5,6.602379634026266,1
1,9,8,5.894000594663314,1
3,6,2,4.166813220978398,0
1,3,5,4.57980021150633,0
9,7,1,4.871112386079426,0
8,6,4,7.319285042215096,1
7,8,4,6.514044251390279,1
4,6,5,5.388279357712851,1
9,5,1,4.454107577857572,0
1,2,4,2.9928783981045335,0
2,8,5,4.814329112528312,0
3,7,6,6.688614750909132,1
6,1,3,1.5606219164487092,0
9,9,2,5.879695020328109,1
9,4,7,4.927743701996766,0
5,9,3,3.605570398458891,0
4,7,5,3.7402512420354466,0
6,9,3,6.61204054176495,1
5,7,5,6.082736896953975,1
9,7,1,7.535553885542044,1
7,4,2,4.706618204613621,0
5,4,8,5.856698295172589,1
3,1,3,2.78573713924276,0
8,2,4,6.2871310217115415,1
9,7,3,5.962377308009575,1
4,5,9,4.497277094340532,0
1,7,3,4.087559627123955,0
6,9,5,6.945976378231427,1
3,5,2,3.0453141298994306,0
9,7,8,7.3417293069661484,1
4,8,5,4.733119746768347,0
6,3,9,6.975012334972722,1
5,7,7,5.900010302543234,1
6,4,5,6.661746163029719,1
9,6,6,6.316343597816767,1
1,4,4,3.179194742496943,0
3,9,6,6.474680554247117,1
7,7,1,4.326035693770378,0
6,3,6,4.897602076256105,0
1,2,9,4.670783420384312,0
5,9,9,7.444071501155998,1
7,2,8,5.458365926204632,1
8,5,4,4.4421554259383464,0
4,3,2,2.1372617074806652,0
6,2,6,6.645822812041097,1
5,9,9,9.170537273241163,1
1,1,9,2.4502334330520568,0
4,1,5,1.938022312817182,0
3,3,9,4.489228229673689,0
4,4,5,3.0127781772662674,0
8,1,3,1.991067379632511,0
5,3,2,3.3200405330901863,0
3,2,2,2.35141588570456,0
4,1,1,1.3841167350957377,0
1,5,4,2.7885645292648134,0
4,5,1,2.7731510140921136,0
1,8,2,2.0142246706274127,0
4,1,8,5.6376445791956975,1
3,7,8,5.399331812081566,1
6,7,2,5.903952803174882,1
